img_id left top width height
aligned_images_DB/Lindsey_Graham/0/aligned_detect_0.81.jpg 88 99 105 105
aligned_images_DB/Lindsey_Graham/0/aligned_detect_0.79.jpg 99 111 105 105
aligned_images_DB/Lindsey_Graham/0/aligned_detect_0.93.jpg 99 111 105 105
aligned_images_DB/Lindsey_Graham/0/aligned_detect_0.94.jpg 88 99 105 105
aligned_images_DB/Alexandre_Despatie/3/aligned_detect_3.538.jpg 92 105 125 126
aligned_images_DB/Alexandre_Despatie/3/aligned_detect_3.511.jpg 99 111 105 105
aligned_images_DB/Alexandre_Despatie/3/aligned_detect_3.535.jpg 99 111 105 105
aligned_images_DB/Alexandre_Despatie/3/aligned_detect_3.481.jpg 99 111 105 105
aligned_images_DB/Alexandre_Despatie/3/aligned_detect_3.518.jpg 92 105 125 126
aligned_images_DB/Alexandre_Despatie/3/aligned_detect_3.522.jpg 99 111 105 105
aligned_images_DB/Alexandre_Despatie/3/aligned_detect_3.499.jpg 99 111 105 105
aligned_images_DB/Alexandre_Despatie/3/aligned_detect_3.490.jpg 88 111 105 105
aligned_images_DB/Alexandre_Despatie/3/aligned_detect_3.550.jpg 99 122 105 105
aligned_images_DB/Alexandre_Despatie/3/aligned_detect_3.505.jpg 111 122 105 105
aligned_images_DB/Alexandre_Despatie/3/aligned_detect_3.516.jpg 99 111 105 105
aligned_images_DB/Alexandre_Despatie/3/aligned_detect_3.498.jpg 92 105 125 126
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.153.jpg 99 99 105 105
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.169.jpg 92 92 125 125
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.154.jpg 88 88 105 105
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.173.jpg 92 105 125 126
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.170.jpg 92 92 125 125
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.186.jpg 92 92 125 125
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.179.jpg 78 92 125 125
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.181.jpg 92 92 125 125
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.185.jpg 92 92 125 125
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.172.jpg 92 105 125 126
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.140.jpg 88 88 105 105
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.163.jpg 111 111 105 105
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.142.jpg 99 99 105 105
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.143.jpg 99 111 105 105
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.168.jpg 88 88 105 105
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.176.jpg 92 92 125 125
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.151.jpg 76 76 105 105
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.145.jpg 76 76 105 105
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.166.jpg 88 88 105 105
aligned_images_DB/Alexandre_Despatie/5/aligned_detect_5.141.jpg 99 99 105 105
aligned_images_DB/Tim_Howard/0/aligned_detect_0.3985.jpg 83 83 87 87
aligned_images_DB/Inocencio_Arias/0/aligned_detect_0.376.jpg 105 119 126 126
aligned_images_DB/Akmal_Taher/2/aligned_detect_2.633.jpg 109 117 73 73
aligned_images_DB/Akmal_Taher/2/aligned_detect_2.632.jpg 109 117 73 73
aligned_images_DB/Akmal_Taher/2/aligned_detect_2.660.jpg 93 101 73 73
aligned_images_DB/Akmal_Taher/4/aligned_detect_4.1813.jpg 99 111 105 105
aligned_images_DB/Akmal_Taher/4/aligned_detect_4.1827.jpg 112 131 87 87
aligned_images_DB/Daniel_Rouse/0/aligned_detect_0.125.jpg 88 99 105 105
aligned_images_DB/Pedro_Solbes/1/aligned_detect_1.68.jpg 76 76 105 105
aligned_images_DB/Pedro_Solbes/2/aligned_detect_2.188.jpg 76 76 105 105
aligned_images_DB/Pedro_Solbes/2/aligned_detect_2.186.jpg 88 76 105 105
aligned_images_DB/Dalai_Lama/3/aligned_detect_3.3504.jpg 65 88 104 105
aligned_images_DB/Dalai_Lama/3/aligned_detect_3.3511.jpg 83 92 87 88
aligned_images_DB/Dalai_Lama/3/aligned_detect_3.3547.jpg 64 83 87 87
aligned_images_DB/Dalai_Lama/3/aligned_detect_3.3512.jpg 77 93 73 73
aligned_images_DB/Bill_Bradley/2/aligned_detect_2.3823.jpg 88 111 105 105
aligned_images_DB/Chuck_Woolery/3/aligned_detect_3.30.jpg 133 147 125 125
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3225.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3441.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3242.jpg 99 122 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3251.jpg 111 122 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3412.jpg 111 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3404.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3216.jpg 105 119 126 126
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3604.jpg 111 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3248.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3444.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3268.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3440.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3257.jpg 105 119 126 126
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3486.jpg 88 99 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3443.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3395.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3587.jpg 92 105 125 126
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3522.jpg 92 105 125 126
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3253.jpg 111 122 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3442.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3603.jpg 111 122 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3250.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3305.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3226.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3252.jpg 92 105 125 126
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3400.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3397.jpg 92 92 125 125
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3398.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3221.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3373.jpg 111 122 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3369.jpg 111 122 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3220.jpg 92 105 125 126
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3596.jpg 92 92 125 125
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3258.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3515.jpg 105 119 126 126
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3620.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3238.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3227.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3207.jpg 102 112 87 87
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3223.jpg 111 122 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3447.jpg 92 105 125 126
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3431.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3518.jpg 92 105 125 126
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3433.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3627.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3629.jpg 99 111 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3218.jpg 111 122 105 105
aligned_images_DB/Chuck_Amato/2/aligned_detect_2.3399.jpg 99 111 105 105
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2439.jpg 99 99 105 105
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2396.jpg 102 102 87 87
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2593.jpg 92 92 125 125
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2434.jpg 102 112 87 87
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2561.jpg 92 92 125 125
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2389.jpg 52 72 180 180
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2373.jpg 78 92 125 125
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2433.jpg 102 112 87 87
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2448.jpg 76 88 105 105
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2381.jpg 92 105 125 126
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2379.jpg 78 92 125 125
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2431.jpg 88 88 105 105
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2429.jpg 88 88 105 105
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2460.jpg 102 112 87 87
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2435.jpg 102 112 87 87
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2560.jpg 78 92 125 125
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2430.jpg 88 88 105 105
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2384.jpg 88 99 105 105
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2443.jpg 102 112 87 87
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2558.jpg 78 92 125 125
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2407.jpg 78 78 125 125
aligned_images_DB/Nigel_Redden/0/aligned_detect_0.2398.jpg 76 99 105 105
aligned_images_DB/Charles_Grassley/1/aligned_detect_1.304.jpg 92 105 125 126
aligned_images_DB/Daniela_Cicarelli/0/aligned_detect_0.203.jpg 92 105 125 126
aligned_images_DB/Daniela_Cicarelli/0/aligned_detect_0.173.jpg 99 111 105 105
aligned_images_DB/Daniela_Cicarelli/0/aligned_detect_0.174.jpg 88 99 105 105
aligned_images_DB/Daniela_Cicarelli/0/aligned_detect_0.175.jpg 88 99 105 105
aligned_images_DB/Daniela_Cicarelli/0/aligned_detect_0.202.jpg 99 99 105 105
aligned_images_DB/Daniela_Cicarelli/0/aligned_detect_0.200.jpg 99 111 105 105
aligned_images_DB/Daniela_Cicarelli/0/aligned_detect_0.201.jpg 111 111 105 105
aligned_images_DB/Daniela_Cicarelli/0/aligned_detect_0.179.jpg 88 99 105 105
aligned_images_DB/Daniela_Cicarelli/0/aligned_detect_0.172.jpg 88 99 105 105
aligned_images_DB/Franklin_Brown/1/aligned_detect_1.1801.jpg 76 88 105 105
aligned_images_DB/Paul_Byrd/5/aligned_detect_5.418.jpg 76 88 105 105
aligned_images_DB/David_Brent/0/aligned_detect_0.584.jpg 105 119 126 126
aligned_images_DB/Oxana_Fedorova/2/aligned_detect_2.711.jpg 119 133 126 125
aligned_images_DB/Oxana_Fedorova/2/aligned_detect_2.693.jpg 105 105 126 126
aligned_images_DB/Oxana_Fedorova/2/aligned_detect_2.713.jpg 105 119 126 126
aligned_images_DB/Oxana_Fedorova/2/aligned_detect_2.692.jpg 105 119 126 126
aligned_images_DB/Oxana_Fedorova/2/aligned_detect_2.712.jpg 119 133 126 125
aligned_images_DB/Andre_Bucher/0/aligned_detect_0.789.jpg 131 131 87 87
aligned_images_DB/Andre_Bucher/0/aligned_detect_0.834.jpg 119 105 126 126
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.972.jpg 133 133 125 125
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.875.jpg 105 105 126 126
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.920.jpg 134 134 105 105
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.890.jpg 145 145 105 105
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.917.jpg 133 133 125 125
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.928.jpg 134 134 105 105
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.948.jpg 145 157 105 105
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.986.jpg 133 133 125 125
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.985.jpg 133 133 125 125
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.950.jpg 134 145 105 105
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.929.jpg 134 134 105 105
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.961.jpg 134 145 105 105
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.886.jpg 133 133 125 125
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.918.jpg 133 133 125 125
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.959.jpg 134 145 105 105
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.954.jpg 133 133 125 125
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.956.jpg 134 145 105 105
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.955.jpg 122 134 105 105
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.919.jpg 134 134 105 105
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.960.jpg 134 145 105 105
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.952.jpg 145 145 105 105
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.981.jpg 119 119 126 126
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.987.jpg 134 145 105 105
aligned_images_DB/Thomas_Mesereau_Jr/0/aligned_detect_0.905.jpg 141 141 73 73
aligned_images_DB/Viara_Vike-Freiberga/2/aligned_detect_2.819.jpg 133 133 125 125
aligned_images_DB/Viara_Vike-Freiberga/2/aligned_detect_2.1088.jpg 92 105 125 126
aligned_images_DB/Carlo_Azeglio_Ciampi/5/aligned_detect_5.348.jpg 111 111 105 105
aligned_images_DB/Carlo_Azeglio_Ciampi/5/aligned_detect_5.227.jpg 88 99 105 105
aligned_images_DB/Carlo_Azeglio_Ciampi/5/aligned_detect_5.299.jpg 88 99 105 105
aligned_images_DB/Carlo_Azeglio_Ciampi/5/aligned_detect_5.619.jpg 78 92 125 125
aligned_images_DB/Earl_Scruggs/1/aligned_detect_1.89.jpg 99 99 105 105
aligned_images_DB/Earl_Scruggs/1/aligned_detect_1.91.jpg 93 93 151 151
aligned_images_DB/Earl_Scruggs/1/aligned_detect_1.94.jpg 93 93 151 151
aligned_images_DB/Earl_Scruggs/1/aligned_detect_1.86.jpg 92 92 125 125
aligned_images_DB/Earl_Scruggs/1/aligned_detect_1.84.jpg 92 92 125 125
aligned_images_DB/Earl_Scruggs/1/aligned_detect_1.118.jpg 111 122 105 105
aligned_images_DB/Earl_Scruggs/1/aligned_detect_1.92.jpg 92 92 125 125
aligned_images_DB/Earl_Scruggs/1/aligned_detect_1.95.jpg 92 105 125 126
aligned_images_DB/Earl_Scruggs/1/aligned_detect_1.73.jpg 143 126 150 151
aligned_images_DB/Earl_Scruggs/1/aligned_detect_1.71.jpg 119 105 126 126
aligned_images_DB/Earl_Scruggs/1/aligned_detect_1.90.jpg 93 93 151 151
aligned_images_DB/Earl_Scruggs/1/aligned_detect_1.75.jpg 143 126 150 151
aligned_images_DB/Imre_Kertasz/5/aligned_detect_5.1517.jpg 65 88 104 105
aligned_images_DB/Imre_Kertasz/5/aligned_detect_5.1507.jpg 99 111 105 105
aligned_images_DB/Imre_Kertasz/5/aligned_detect_5.1525.jpg 99 111 105 105
aligned_images_DB/Imre_Kertasz/4/aligned_detect_4.758.jpg 88 99 105 105
aligned_images_DB/Kim_Clijsters/5/aligned_detect_5.2162.jpg 78 78 125 125
aligned_images_DB/Kim_Clijsters/5/aligned_detect_5.2148.jpg 92 92 125 125
aligned_images_DB/Kim_Clijsters/5/aligned_detect_5.2167.jpg 78 78 125 125
aligned_images_DB/Kim_Clijsters/5/aligned_detect_5.2163.jpg 78 78 125 125
aligned_images_DB/Kim_Clijsters/5/aligned_detect_5.2149.jpg 92 92 125 125
aligned_images_DB/Tim_Curry/2/aligned_detect_2.884.jpg 92 92 125 125
aligned_images_DB/Ali_Fallahian/4/aligned_detect_4.104.jpg 105 105 126 126
aligned_images_DB/Yogi_Berra/1/aligned_detect_1.1144.jpg 76 88 105 105
aligned_images_DB/Maria_Wetterstrand/1/aligned_detect_1.889.jpg 119 133 126 125
aligned_images_DB/Maria_Wetterstrand/1/aligned_detect_1.1446.jpg 122 134 105 105
aligned_images_DB/Maria_Wetterstrand/1/aligned_detect_1.1677.jpg 134 145 105 105
aligned_images_DB/Maria_Wetterstrand/1/aligned_detect_1.892.jpg 133 147 125 125
aligned_images_DB/Ahmad_Masood/4/aligned_detect_4.1211.jpg 99 99 105 105
aligned_images_DB/Ahmad_Masood/4/aligned_detect_4.1208.jpg 111 111 105 105
aligned_images_DB/Elinor_Caplan/0/aligned_detect_0.553.jpg 92 92 125 125
aligned_images_DB/William_Overlin/0/aligned_detect_0.409.jpg 76 88 105 105
aligned_images_DB/Ivan_Shvedoff/0/aligned_detect_0.782.jpg 111 111 105 105
aligned_images_DB/Zoran_Djindjic/0/aligned_detect_0.1981.jpg 122 145 105 105
aligned_images_DB/Gaston_Gaudio/0/aligned_detect_0.1403.jpg 76 88 105 105
aligned_images_DB/Gaston_Gaudio/0/aligned_detect_0.1402.jpg 78 92 125 125
aligned_images_DB/Eliane_Karp/0/aligned_detect_0.732.jpg 122 134 105 105
aligned_images_DB/Eliane_Karp/0/aligned_detect_0.719.jpg 122 134 105 105
aligned_images_DB/Eliane_Karp/0/aligned_detect_0.742.jpg 122 134 105 105
aligned_images_DB/Keith_Olbermann/4/aligned_detect_4.52.jpg 92 92 88 88
aligned_images_DB/Keith_Olbermann/4/aligned_detect_4.55.jpg 99 99 105 105
aligned_images_DB/Condoleezza_Rice/4/aligned_detect_4.234.jpg 122 134 105 105
aligned_images_DB/Richard_Lugar/1/aligned_detect_1.517.jpg 102 112 87 87
aligned_images_DB/Richard_Lugar/5/aligned_detect_5.349.jpg 99 111 105 105
aligned_images_DB/Carlos_Menem/2/aligned_detect_2.86.jpg 63 63 216 216
aligned_images_DB/Robert_Altman/5/aligned_detect_5.2287.jpg 76 99 105 105
aligned_images_DB/Robert_Altman/5/aligned_detect_5.2241.jpg 88 99 105 105
aligned_images_DB/Robert_Altman/5/aligned_detect_5.2066.jpg 76 88 105 105
aligned_images_DB/Robert_Altman/5/aligned_detect_5.2065.jpg 99 111 105 105
aligned_images_DB/Robert_Altman/5/aligned_detect_5.2159.jpg 64 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.845.jpg 78 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.591.jpg 64 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.704.jpg 64 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.492.jpg 88 99 105 105
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.693.jpg 64 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.703.jpg 78 92 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.493.jpg 78 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.570.jpg 76 88 105 105
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.349.jpg 77 77 150 150
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.849.jpg 88 99 105 105
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.496.jpg 64 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.866.jpg 99 111 105 105
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.687.jpg 64 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.512.jpg 64 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.568.jpg 78 92 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.421.jpg 64 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.706.jpg 78 92 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.548.jpg 76 88 105 105
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.549.jpg 78 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.864.jpg 99 99 105 105
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.759.jpg 92 92 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.491.jpg 88 99 105 105
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.460.jpg 64 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.607.jpg 76 88 105 105
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.494.jpg 76 88 105 105
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.713.jpg 76 88 105 105
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.688.jpg 64 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.846.jpg 64 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.684.jpg 64 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.700.jpg 88 99 105 105
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.752.jpg 78 92 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.369.jpg 64 64 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.758.jpg 78 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.581.jpg 88 99 105 105
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.715.jpg 88 99 105 105
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.350.jpg 64 78 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.694.jpg 88 99 105 105
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.692.jpg 78 92 125 125
aligned_images_DB/Emmanuel_Milingo/4/aligned_detect_4.358.jpg 64 78 125 125
aligned_images_DB/Roberta_Combs/0/aligned_detect_0.323.jpg 111 111 105 105
aligned_images_DB/Andy_Rooney/2/aligned_detect_2.137.jpg 122 134 105 105
aligned_images_DB/Andy_Rooney/2/aligned_detect_2.177.jpg 78 92 125 125
aligned_images_DB/Andy_Rooney/2/aligned_detect_2.88.jpg 92 102 88 87
aligned_images_DB/Andy_Rooney/2/aligned_detect_2.256.jpg 88 99 105 105
aligned_images_DB/Andy_Rooney/2/aligned_detect_2.132.jpg 111 122 105 105
aligned_images_DB/Andy_Rooney/2/aligned_detect_2.134.jpg 99 111 105 105
aligned_images_DB/Andy_Rooney/2/aligned_detect_2.236.jpg 88 99 105 105
aligned_images_DB/Adrien_Brody/4/aligned_detect_4.362.jpg 88 99 105 105
aligned_images_DB/Wes_Craven/5/aligned_detect_5.665.jpg 78 92 125 125
aligned_images_DB/Wes_Craven/5/aligned_detect_5.663.jpg 78 92 125 125
aligned_images_DB/Wes_Craven/5/aligned_detect_5.728.jpg 88 99 105 105
aligned_images_DB/Camryn_Manheim/1/aligned_detect_1.468.jpg 64 78 125 125
aligned_images_DB/Felipe_De_Borbon/2/aligned_detect_2.813.jpg 78 92 125 125
aligned_images_DB/Colin_Campbell/4/aligned_detect_4.134.jpg 92 92 125 125
aligned_images_DB/Colin_Campbell/4/aligned_detect_4.97.jpg 78 78 125 125
aligned_images_DB/Clint_Howard/2/aligned_detect_2.808.jpg 88 99 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.844.jpg 99 111 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.889.jpg 92 105 125 126
aligned_images_DB/Clint_Howard/2/aligned_detect_2.821.jpg 99 111 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.817.jpg 92 105 125 126
aligned_images_DB/Clint_Howard/2/aligned_detect_2.820.jpg 99 111 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.851.jpg 99 111 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.881.jpg 99 111 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.838.jpg 88 99 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.855.jpg 88 99 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.869.jpg 99 111 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.868.jpg 99 111 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.846.jpg 99 111 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.894.jpg 111 122 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.865.jpg 99 111 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.828.jpg 88 99 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.822.jpg 92 105 125 126
aligned_images_DB/Clint_Howard/2/aligned_detect_2.807.jpg 99 111 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.872.jpg 99 111 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.841.jpg 111 122 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.888.jpg 99 111 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.847.jpg 99 111 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.858.jpg 88 99 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.831.jpg 99 111 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.854.jpg 99 111 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.884.jpg 88 99 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.887.jpg 88 99 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.878.jpg 88 99 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.835.jpg 88 99 105 105
aligned_images_DB/Clint_Howard/2/aligned_detect_2.875.jpg 99 111 105 105
aligned_images_DB/Katja_Riemann/0/aligned_detect_0.1071.jpg 145 157 105 105
aligned_images_DB/Laura_Ziskin/1/aligned_detect_1.891.jpg 88 99 105 105
aligned_images_DB/Laura_Ziskin/1/aligned_detect_1.876.jpg 99 111 105 105
aligned_images_DB/Abdel_Aziz_Al-Hakim/4/aligned_detect_4.1604.jpg 78 92 125 125
